R medio,G medio,B medio,Iluminación,Contraste,Saturación,Textura,Nitidez,Rango dinámico,Píxeles oscuros (%),Píxeles claros (%),Índice Test,Clase real,Predicción MLP,Predicción CNN,MLP correcta,CNN correcta,Tipo de resultado,Confianza MLP,Margen MLP,Confianza CNN,Margen CNN,Zrob_Iluminación,Zrob_Contraste,Zrob_Saturación,Zrob_Textura,Zrob_Nitidez,Zrob_Rango dinámico,N características atípicas,Calidad/condición atípica,Similitud real-pred MLP,Similitud real-pred CNN,Diagnóstico MLP,Diagnóstico CNN
0.3668424189090729,0.3968612253665924,0.32269546389579773,0.38512125611305237,0.13896124064922333,0.2787913382053375,0.02726115472614765,0.009841939434409142,0.4334481507539749,0.0,0.0,10,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9999999,0.9999998,-0.662569152935123,0.7403350263190343,1.4243587176796062,0.017948897224252407,-0.10917150754508535,0.8759399735378628,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.38067230582237244,0.4407680630683899,0.37837302684783936,0.42348021268844604,0.12943851947784424,0.22097332775592804,0.027544159442186356,0.010479448363184929,0.382135346531868,0.0,0.0,11,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.99996364,0.9999276,0.4966402399921682,0.30447039669616993,-0.16832642940507037,0.09522798128901021,0.11184036179620305,-0.017699466221398924,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.3720031678676605,0.42567741870880127,0.37997186183929443,0.4109664559364319,0.14853224158287048,0.21509259939193726,0.028659462928771973,0.01107802614569664,0.46774473786354065,0.0,0.0,12,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.99999964,0.9999994,0.11847394813199263,1.1784094697462235,-0.33032004777011303,0.39977990927094537,0.3193555646234312,1.473233053790973,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.3429701626300812,0.382968008518219,0.32975876331329346,0.37063243985176086,0.11853548884391785,0.24035441875457764,0.02308102697134018,0.0072608282789587975,0.3511105626821518,0.0,0.0,13,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.999995,0.99999255,-1.1004218319952392,-0.1945724003675653,0.3655552370153798,-1.1235036152526607,-1.0039922319217371,-0.5580123740505115,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.374933660030365,0.42089876532554626,0.363069623708725,0.40695247054100037,0.12159404158592224,0.2071821093559265,0.028928954154253006,0.013193770311772823,0.40878406167030334,0.0,0.0,14,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,1.0,1.0,-0.00282887104953848,-0.054579331780986236,-0.548226542452071,0.47336891287544786,1.0528426611733834,0.44640190628467974,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.350894570350647,0.3918083608150482,0.34617677330970764,0.3798162043094635,0.13609203696250916,0.23267069458961487,0.025931643322110176,0.008869556710124016,0.3839794397354126,0.0,0.0,15,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,1.0,1.0,-0.8228880570377163,0.6090086565014542,0.15389535358615328,-0.3450960194675775,-0.44627756819606285,0.014416385606661773,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.4280894100666046,0.4316236972808838,0.3878304064273834,0.4277147650718689,0.11174000054597855,0.1684672236442566,0.026808999478816986,0.011376582086086273,0.34678348898887634,0.0,0.0,16,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.94365096,0.8886672,0.6246086034709404,-0.5056088086360303,-1.6146870270792657,-0.10551951651062383,0.4228590663158222,-0.6333706353982664,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.44386911392211914,0.4386930465698242,0.36182546615600586,0.43423789739608765,0.09544537216424942,0.24821257591247559,0.034163471311330795,0.015186415985226631,0.32057878375053406,0.0,0.0,17,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9999993,0.9999989,0.8217379556909284,-1.2514305161738584,0.5820201428736032,1.9027397625290954,1.7436539194102783,-1.0897393422591533,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.47948014736175537,0.49562519788742065,0.3568289577960968,0.48217302560806274,0.11466745287179947,0.2586974799633026,0.02741698920726776,0.01037141028791666,0.3629961609840393,0.0,0.0,18,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9999989,0.99999815,2.2703396861702263,-0.3716163393860101,0.8708427920889692,0.06050206077302481,0.07438567544235486,-0.3510184362074812,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.36246147751808167,0.3971501886844635,0.3489096760749817,0.38630032539367676,0.14156396687030792,0.24246300756931305,0.022599976509809494,0.008032213896512985,0.39603231847286224,0.0,0.0,19,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9999999,0.9999998,-0.6269376262452501,0.8594644516110764,0.42363952702180413,-1.254862341624331,-0.7365679345930403,0.2243236001061651,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.34574687480926514,0.38265764713287354,0.3431757688522339,0.37196964025497437,0.1378227323293686,0.21842552721500397,0.026045165956020355,0.01034702267497778,0.39120931923389435,0.0,0.0,20,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9999995,0.99999917,-1.0600115756686739,0.6882243430148239,-0.2385094752712831,-0.3140968004722387,0.06593096731027548,0.14032853487420605,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.35442984104156494,0.3934856951236725,0.3530902862548828,0.3822636604309082,0.14141003787517548,0.2408326417207718,0.025348803028464317,0.009182334877550602,0.3906831294298172,0.0,0.0,21,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9999999,0.99999976,-0.7489258229717346,0.8524189650065467,0.3787286168901275,-0.5042501306761927,-0.33784349872375186,0.13116466303264426,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.5259493589401245,0.5463718771934509,0.4038703739643097,0.5317142009735107,0.10763642936944962,0.234967440366745,0.028526224195957184,0.008054595440626144,0.320231556892395,0.0,0.0,22,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.99978495,0.9996056,3.767476233860485,-0.6934334334254818,0.217162713660145,0.36339688577225676,-0.7288086912633934,-1.0957864803893094,1,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.34960705041885376,0.38101106882095337,0.3450775146484375,0.3717365860939026,0.13043877482414246,0.20374524593353271,0.02701915055513382,0.009318378753960133,0.3841060847043991,0.0,0.0,23,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9999999,0.99999976,-1.0670544828980246,0.3502531008409584,-0.6429001793146677,-0.04813431487756385,-0.29067974919722517,0.01662197426721438,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.3652387261390686,0.3973642587661743,0.34520530700683594,0.3867689371109009,0.12108518183231354,0.22559592127799988,0.028967343270778656,0.011223843321204185,0.36118023097515106,0.0,0.0,24,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,1.0,1.0,-0.6127761590746219,-0.07787036005379233,-0.04099005123523223,0.4838516914124379,0.3699075256804719,-0.3826438112066862,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.3941994905471802,0.43817245960235596,0.3745746612548828,0.4242313504219055,0.10398660600185394,0.20917072892189026,0.026877988129854202,0.01062344666570425,0.31400442123413086,0.0,0.0,25,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9999994,0.99999887,0.519339656080219,-0.860489559681416,-0.493446988100512,-0.08668103269436775,0.16176175518418587,-1.2042353189456445,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.4367099404335022,0.4458155632019043,0.37757936120033264,0.43895256519317627,0.08970841765403748,0.2431992143392563,0.03221278637647629,0.015904167667031288,0.28645676374435425,0.0,0.0,26,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.99997723,0.9999628,0.9642154285641817,-1.5140167567824994,0.4439194636463573,1.3700732148668233,1.992484380848869,-1.6839922447080071,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.3311520516872406,0.365738183259964,0.3070692718029022,0.3541547656059265,0.1212221309542656,0.2629704475402832,0.025811921805143356,0.007504662964493036,0.37479203939437866,0.0,0.0,27,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9999999,0.9999998,-1.5983778887984155,-0.07160205950791326,0.9885481911667559,-0.37778794525433324,-0.9194595183742527,-0.14558701740494817,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.38363730907440186,0.42952460050582886,0.4019286632537842,0.41777122020721436,0.13165012001991272,0.17454960942268372,0.02445966564118862,0.007736480329185724,0.40115857124328613,0.0,0.0,28,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9999738,0.99995357,0.3241142304437154,0.40569760200798977,-1.4471384481357492,-0.7470436920633483,-0.839092974779502,0.31359998488523627,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.4538964629173279,0.46576306223869324,0.39927077293395996,0.4584329128265381,0.0992116630077362,0.21912099421024323,0.032319363206624985,0.013657914474606514,0.31459930539131165,0.0,0.0,29,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.99999976,0.9999995,1.5529124101856164,-1.079043555135639,-0.21935177778229095,1.3991757681093995,1.2137523589696309,-1.1938750988601543,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.3108888268470764,0.34465572237968445,0.2979571223258972,0.3341045677661896,0.10215035080909729,0.23174868524074554,0.022103507071733475,0.006679689511656761,0.3037188947200775,0.0,0.0,30,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9995597,0.9991233,-2.204295769285888,-0.9445368267472048,0.12849720197209366,-1.3904314726893154,-1.2054616694631948,-1.3833631660978314,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.36355745792388916,0.4019228219985962,0.3599584996700287,0.3907289505004883,0.11513905227184296,0.2026432454586029,0.02323777601122856,0.00835899356752634,0.3492472618818283,0.0,0.0,31,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.99999666,0.9999936,-0.49310437633712584,-0.35003075537793066,-0.6732564605989693,-1.0807007164170537,-0.6232798178413556,-0.5904627362660828,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.5102733373641968,0.5696979761123657,0.3796740174293518,0.5433434247970581,0.08429616689682007,0.3043476939201355,0.024348698556423187,0.007576132193207741,0.26963162422180176,0.0,0.0,32,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9997298,0.9994984,4.1189119008399535,-1.7617409764951089,2.1283474548255596,-0.7773450764078986,-0.8946825354558342,-1.9770108876128802,1,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.3964844048023224,0.4129468500614166,0.3829582929611206,0.4072808623313904,0.15834012627601624,0.20132066309452057,0.02477211505174637,0.009397190995514393,0.42588086426258087,0.0,0.0,33,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.99996793,0.9999419,0.007095143625681039,1.627326323681855,-0.709689005937298,-0.6617242507393601,-0.2633570874325767,0.7441517042513878,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.3711491525173187,0.41272181272506714,0.3753719627857208,0.4011826515197754,0.12821365892887115,0.20016561448574066,0.024872053414583206,0.0072569409385323524,0.3929520845413208,0.0,0.0,34,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.99999964,0.99999946,-0.1771930613723014,0.24840728407218712,-0.7415065788538592,-0.6344344399861498,-1.0053398967710192,0.17067970816458491,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.47497546672821045,0.5047860145568848,0.3904607892036438,0.49018779397010803,0.1742354929447174,0.2851454019546509,0.026130642741918564,0.00896918959915638,0.6057302579283714,0.091552734375,0.0,35,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.99792224,0.99588454,2.5125463465406286,2.354873416690954,1.5993910800611435,-0.2907559607312162,-0.4117367954178664,3.8763233684789546,2,True,0.21420611425154243,1.0,Error razonable: condición visual atípica,Predicción correcta
0.36544129252433777,0.3879304826259613,0.32285162806510925,0.37844717502593994,0.13019762933254242,0.26465892791748047,0.03286433964967728,0.014971032738685608,0.3901158720254898,0.006103515625,0.0,36,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,1.0,1.0,-0.8642601835587762,0.33921562652139353,1.0350599544910764,1.547990533267557,1.6689847629574612,0.12128557736022201,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.321167528629303,0.364620566368103,0.32334306836128235,0.3524046838283539,0.14417535066604614,0.24189837276935577,0.027671365067362785,0.010048327967524529,0.4619844853878021,0.0,0.0,37,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,1.0,1.0,-1.6512654388277208,0.9789901428970423,0.4080858015921484,0.12996356569593218,-0.03762064220735345,1.3729152311085564,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.4937881827354431,0.5521044731140137,0.3994562029838562,0.5287033319473267,0.060331959277391434,0.26411572098731995,0.02354748547077179,0.007768699899315834,0.18083548545837402,0.0,0.0,38,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.99999595,0.9999919,3.6764876364734196,-2.858607123289472,1.0200964923668108,-0.9961294637018918,-0.8279230803632737,-3.5234422881237952,3,True,0.21420611425154243,1.0,Error razonable: condición visual atípica,Predicción correcta
0.40888261795043945,0.45293259620666504,0.34567898511886597,0.4358277916908264,0.09342794120311737,0.3062099814414978,0.026470905169844627,0.0071863653138279915,0.30883798003196716,0.0,0.0,39,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9999902,0.9999804,0.8697846327844588,-1.3437703823568954,2.1796470006214177,-0.19784171838275755,-1.029807084667184,-1.2942116063741462,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.41499418020248413,0.46184781193733215,0.41369494795799255,0.4484155774116516,0.148520365357399,0.21184246242046356,0.03461753576993942,0.016989104449748993,0.4516861140727997,0.0,0.0,40,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9999553,0.9999113,1.2501880834116046,1.1778658828320114,-0.41985002018219203,2.026729517748708,2.368610730837444,1.1935636850005633,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.4814714193344116,0.5074507594108582,0.43848100304603577,0.4969792068004608,0.08121438324451447,0.14087001979351044,0.01442611962556839,0.0033745928667485714,0.247685045003891,0.0,0.0,41,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9932352,0.98648083,2.717783147722076,-1.9027973474646949,-2.3748940340742695,-3.486868161641055,-2.3512739943940746,-2.359222093066285,2,True,0.21420611425154243,1.0,Error razonable: condición visual atípica,Predicción correcta
0.410936176776886,0.43385225534439087,0.40088754892349243,0.42659029364585876,0.14486229419708252,0.1764683574438095,0.027162551879882812,0.010799151845276356,0.41162732243537903,0.0,0.0,42,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9999999,0.9999997,0.5906270264030842,1.0104322467178384,-1.3942836118919613,-0.008976228802561888,0.2226753023320649,0.49591878605203144,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.39561721682548523,0.4078698754310608,0.35359323024749756,0.40134474635124207,0.10225779563188553,0.22006618976593018,0.02549230307340622,0.011881890706717968,0.3225700557231903,0.0,0.0,43,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.9999933,0.99998724,-0.17229454827505855,-0.9396189679706355,-0.19331492679188422,-0.4650650874317361,0.5980396760282809,-1.0550602948551098,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
0.39947885274887085,0.4300743341445923,0.34495872259140015,0.41742751002311707,0.11126097291707993,0.27785927057266235,0.029256045818328857,0.010722880251705647,0.3497230112552643,0.0,0.0,44,Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot,False,True,MLP error / CNN correcta,0.2939337,0.17800906,0.99999344,0.9999902,0.31372729322170734,-0.5275343902309788,1.398683495320666,0.5626866619179842,0.1962334335019735,-0.582177311020117,0,False,0.21420611425154243,1.0,Posible debilidad estructural MLP (CNN resuelve la misma imagen),Predicción correcta
